iso2,year,column,cases,sex,age
MR,2007,new_sp_m014,14,m,0-14
MR,2008,new_sp_m014,10,m,0-14
MS,2003,new_sp_m014,0,m,0-14
MS,2004,new_sp_m014,0,m,0-14
MT,1995,new_sp_m014,0,m,0-14
MT,1996,new_sp_m014,0,m,0-14
MT,1997,new_sp_m014,0,m,0-14
MT,1998,new_sp_m014,0,m,0-14
MT,1999,new_sp_m014,0,m,0-14
MT,2000,new_sp_m014,0,m,0-14
MT,2001,new_sp_m014,0,m,0-14
MT,2002,new_sp_m014,0,m,0-14
MT,2003,new_sp_m014,0,m,0-14
MT,2004,new_sp_m014,0,m,0-14
MT,2005,new_sp_m014,0,m,0-14
MT,2006,new_sp_m014,0,m,0-14
MT,2007,new_sp_m014,0,m,0-14
MT,2008,new_sp_m014,0,m,0-14
MU,1995,new_sp_m014,2,m,0-14
MU,1998,new_sp_m014,1,m,0-14
MU,1999,new_sp_m014,0,m,0-14
MU,2000,new_sp_m014,2,m,0-14
MU,2002,new_sp_m014,1,m,0-14
MU,2003,new_sp_m014,0,m,0-14
MU,2004,new_sp_m014,1,m,0-14
MU,2006,new_sp_m014,0,m,0-14
MU,2007,new_sp_m014,0,m,0-14
MU,2008,new_sp_m014,0,m,0-14
MV,1995,new_sp_m014,1,m,0-14
MV,1996,new_sp_m014,0,m,0-14
MV,1997,new_sp_m014,1,m,0-14
MV,1998,new_sp_m014,1,m,0-14
MV,1999,new_sp_m014,0,m,0-14
MV,2000,new_sp_m014,0,m,0-14
MV,2001,new_sp_m014,1,m,0-14
MV,2002,new_sp_m014,0,m,0-14
MV,2003,new_sp_m014,1,m,0-14
MV,2004,new_sp_m014,0,m,0-14
MV,2005,new_sp_m014,0,m,0-14
MV,2006,new_sp_m014,0,m,0-14
MV,2007,new_sp_m014,0,m,0-14
MV,2008,new_sp_m014,0,m,0-14
MW,1995,new_sp_m014,25,m,0-14
MW,1996,new_sp_m014,27,m,0-14
MW,1997,new_sp_m014,47,m,0-14
MW,1998,new_sp_m014,46,m,0-14
MW,1999,new_sp_m014,43,m,0-14
MW,2000,new_sp_m014,50,m,0-14
MW,2001,new_sp_m014,37,m,0-14
MW,2003,new_sp_m014,43,m,0-14
MW,2004,new_sp_m014,47,m,0-14
MW,2005,new_sp_m014,58,m,0-14
MW,2006,new_sp_m014,42,m,0-14
MW,2007,new_sp_m014,61,m,0-14
MW,2008,new_sp_m014,56,m,0-14
MX,1996,new_sp_m014,198,m,0-14
MX,1998,new_sp_m014,229,m,0-14
MX,1999,new_sp_m014,143,m,0-14
MX,2000,new_sp_m014,214,m,0-14
MX,2001,new_sp_m014,130,m,0-14
MX,2002,new_sp_m014,154,m,0-14
MX,2003,new_sp_m014,187,m,0-14
MX,2004,new_sp_m014,86,m,0-14
MX,2005,new_sp_m014,100,m,0-14
MX,2006,new_sp_m014,129,m,0-14
MX,2007,new_sp_m014,145,m,0-14
MX,2008,new_sp_m014,124,m,0-14
MY,1995,new_sp_m014,59,m,0-14
MY,1996,new_sp_m014,45,m,0-14
MY,1997,new_sp_m014,44,m,0-14
MY,1998,new_sp_m014,31,m,0-14
MY,1999,new_sp_m014,27,m,0-14
MY,2000,new_sp_m014,32,m,0-14
MY,2001,new_sp_m014,48,m,0-14
MY,2002,new_sp_m014,22,m,0-14
MY,2003,new_sp_m014,216,m,0-14
MY,2004,new_sp_m014,191,m,0-14
MY,2005,new_sp_m014,244,m,0-14
MY,2006,new_sp_m014,15,m,0-14
MY,2007,new_sp_m014,216,m,0-14
MY,2008,new_sp_m014,221,m,0-14
MZ,1995,new_sp_m014,187,m,0-14
MZ,1996,new_sp_m014,141,m,0-14
MZ,1997,new_sp_m014,163,m,0-14
,1995,new_sp_m014,0,m,0-14
,1996,new_sp_m014,16,m,0-14
,1997,new_sp_m014,18,m,0-14
,1998,new_sp_m014,21,m,0-14
,1999,new_sp_m014,20,m,0-14
,2000,new_sp_m014,18,m,0-14
,2001,new_sp_m014,20,m,0-14
,2002,new_sp_m014,19,m,0-14
,2003,new_sp_m014,31,m,0-14
,2004,new_sp_m014,31,m,0-14
,2005,new_sp_m014,98,m,0-14
,2006,new_sp_m014,86,m,0-14
,2007,new_sp_m014,57,m,0-14
,2008,new_sp_m014,30,m,0-14
NC,1995,new_sp_m014,3,m,0-14
NC,1996,new_sp_m014,1,m,0-14
NC,1999,new_sp_m014,0,m,0-14
NC,2000,new_sp_m014,1,m,0-14
NC,2001,new_sp_m014,0,m,0-14
NC,2002,new_sp_m014,0,m,0-14
NC,2003,new_sp_m014,0,m,0-14
NC,2004,new_sp_m014,0,m,0-14
NC,2005,new_sp_m014,0,m,0-14
NC,2006,new_sp_m014,0,m,0-14
NC,2007,new_sp_m014,0,m,0-14
NC,2008,new_sp_m014,0,m,0-14
NE,1997,new_sp_m014,4,m,0-14
NE,1998,new_sp_m014,4,m,0-14
NE,2000,new_sp_m014,29,m,0-14
NE,2003,new_sp_m014,41,m,0-14
NE,2005,new_sp_m014,35,m,0-14
NE,2006,new_sp_m014,25,m,0-14
NE,2007,new_sp_m014,40,m,0-14
NE,2008,new_sp_m014,35,m,0-14
NG,1995,new_sp_m014,450,m,0-14
NG,1996,new_sp_m014,234,m,0-14
NG,1997,new_sp_m014,116,m,0-14
NG,1998,new_sp_m014,125,m,0-14
NG,2000,new_sp_m014,157,m,0-14
NG,2001,new_sp_m014,164,m,0-14
NG,2002,new_sp_m014,163,m,0-14
NG,2003,new_sp_m014,267,m,0-14
NG,2004,new_sp_m014,408,m,0-14
NG,2005,new_sp_m014,325,m,0-14
NG,2006,new_sp_m014,247,m,0-14
NG,2007,new_sp_m014,503,m,0-14
NG,2008,new_sp_m014,579,m,0-14
NI,1995,new_sp_m014,23,m,0-14
NI,1996,new_sp_m014,27,m,0-14
NI,1997,new_sp_m014,18,m,0-14
NI,1998,new_sp_m014,24,m,0-14
NI,1999,new_sp_m014,26,m,0-14
NI,2000,new_sp_m014,18,m,0-14
NI,2001,new_sp_m014,24,m,0-14
NI,2002,new_sp_m014,22,m,0-14
NI,2003,new_sp_m014,14,m,0-14
NI,2004,new_sp_m014,24,m,0-14
NI,2005,new_sp_m014,17,m,0-14
NI,2006,new_sp_m014,15,m,0-14
NI,2007,new_sp_m014,16,m,0-14
NI,2008,new_sp_m014,20,m,0-14
NL,1995,new_sp_m014,22,m,0-14
NL,1996,new_sp_m014,8,m,0-14
NL,1997,new_sp_m014,3,m,0-14
NL,1998,new_sp_m014,2,m,0-14
NL,1999,new_sp_m014,5,m,0-14
NL,2000,new_sp_m014,0,m,0-14
NL,2001,new_sp_m014,1,m,0-14
NL,2002,new_sp_m014,1,m,0-14
NL,2003,new_sp_m014,2,m,0-14
NL,2004,new_sp_m014,6,m,0-14
NL,2005,new_sp_m014,0,m,0-14
NL,2006,new_sp_m014,0,m,0-14
NL,2007,new_sp_m014,1,m,0-14
NL,2008,new_sp_m014,0,m,0-14
NO,1995,new_sp_m014,0,m,0-14
NO,1996,new_sp_m014,3,m,0-14
NO,1997,new_sp_m014,3,m,0-14
NO,1998,new_sp_m014,0,m,0-14
NO,1999,new_sp_m014,0,m,0-14
NO,2000,new_sp_m014,0,m,0-14
NO,2001,new_sp_m014,0,m,0-14
NO,2002,new_sp_m014,0,m,0-14
NO,2003,new_sp_m014,0,m,0-14
NO,2004,new_sp_m014,1,m,0-14
NO,2005,new_sp_m014,0,m,0-14
NO,2006,new_sp_m014,0,m,0-14
NO,2008,new_sp_m014,1,m,0-14
NP,1996,new_sp_m014,91,m,0-14
NP,1998,new_sp_m014,133,m,0-14
NP,1999,new_sp_m014,150,m,0-14
NP,2000,new_sp_m014,170,m,0-14
NP,2001,new_sp_m014,155,m,0-14
NP,2002,new_sp_m014,129,m,0-14
NP,2003,new_sp_m014,122,m,0-14
NP,2004,new_sp_m014,121,m,0-14
NP,2005,new_sp_m014,148,m,0-14
NP,2006,new_sp_m014,125,m,0-14
NP,2007,new_sp_m014,150,m,0-14
NP,2008,new_sp_m014,81,m,0-14
NR,1999,new_sp_m014,0,m,0-14
NR,2003,new_sp_m014,0,m,0-14
NR,2006,new_sp_m014,0,m,0-14
NR,2007,new_sp_m014,1,m,0-14
NR,2008,new_sp_m014,0,m,0-14
NU,2004,new_sp_m014,0,m,0-14
NU,2005,new_sp_m014,0,m,0-14
NU,2006,new_sp_m014,0,m,0-14
NU,2007,new_sp_m014,0,m,0-14
NZ,1995,new_sp_m014,0,m,0-14
NZ,1996,new_sp_m014,2,m,0-14
NZ,1997,new_sp_m014,0,m,0-14
NZ,1998,new_sp_m014,1,m,0-14
NZ,1999,new_sp_m014,1,m,0-14
NZ,2000,new_sp_m014,0,m,0-14
NZ,2001,new_sp_m014,1,m,0-14
NZ,2002,new_sp_m014,0,m,0-14
NZ,2003,new_sp_m014,5,m,0-14
NZ,2004,new_sp_m014,3,m,0-14
NZ,2005,new_sp_m014,4,m,0-14
NZ,2006,new_sp_m014,5,m,0-14
NZ,2007,new_sp_m014,0,m,0-14
NZ,2008,new_sp_m014,0,m,0-14
OM,1995,new_sp_m014,1,m,0-14
OM,1996,new_sp_m014,0,m,0-14
OM,1997,new_sp_m014,0,m,0-14
OM,1998,new_sp_m014,0,m,0-14
OM,1999,new_sp_m014,2,m,0-14
OM,2000,new_sp_m014,1,m,0-14
OM,2001,new_sp_m014,1,m,0-14
OM,2002,new_sp_m014,7,m,0-14
OM,2003,new_sp_m014,5,m,0-14
OM,2004,new_sp_m014,1,m,0-14
OM,2005,new_sp_m014,1,m,0-14
OM,2006,new_sp_m014,6,m,0-14
OM,2007,new_sp_m014,0,m,0-14
OM,2008,new_sp_m014,0,m,0-14
PA,1995,new_sp_m014,86,m,0-14
PA,1996,new_sp_m014,52,m,0-14
PA,1997,new_sp_m014,41,m,0-14
PA,1998,new_sp_m014,2,m,0-14
PA,1999,new_sp_m014,38,m,0-14
PA,2000,new_sp_m014,3,m,0-14
PA,2001,new_sp_m014,7,m,0-14
PA,2002,new_sp_m014,7,m,0-14
PA,2003,new_sp_m014,10,m,0-14
PA,2004,new_sp_m014,16,m,0-14
PA,2005,new_sp_m014,5,m,0-14
PA,2006,new_sp_m014,7,m,0-14
PA,2007,new_sp_m014,7,m,0-14
PA,2008,new_sp_m014,9,m,0-14
PE,1995,new_sp_m014,147,m,0-14
PE,1996,new_sp_m014,151,m,0-14
PE,1997,new_sp_m014,745,m,0-14
PE,1998,new_sp_m014,704,m,0-14
PE,1999,new_sp_m014,712,m,0-14
PE,2000,new_sp_m014,552,m,0-14
PE,2001,new_sp_m014,11,m,0-14
PE,2002,new_sp_m014,65,m,0-14
PE,2003,new_sp_m014,101,m,0-14
PE,2004,new_sp_m014,385,m,0-14
PE,2005,new_sp_m014,371,m,0-14
PE,2006,new_sp_m014,400,m,0-14
PE,2007,new_sp_m014,395,m,0-14
PE,2008,new_sp_m014,84,m,0-14
PF,1996,new_sp_m014,1,m,0-14
PF,1997,new_sp_m014,1,m,0-14
PF,1998,new_sp_m014,0,m,0-14
PF,1999,new_sp_m014,0,m,0-14
PF,2000,new_sp_m014,1,m,0-14
PF,2001,new_sp_m014,2,m,0-14
PF,2002,new_sp_m014,0,m,0-14
PF,2004,new_sp_m014,1,m,0-14
PF,2005,new_sp_m014,0,m,0-14
PF,2006,new_sp_m014,1,m,0-14
PF,2008,new_sp_m014,1,m,0-14
PG,1996,new_sp_m014,11,m,0-14
PG,1997,new_sp_m014,2,m,0-14
PG,1998,new_sp_m014,9,m,0-14
PG,1999,new_sp_m014,1,m,0-14
PG,2000,new_sp_m014,8,m,0-14
PG,2001,new_sp_m014,4,m,0-14
PG,2002,new_sp_m014,18,m,0-14
PG,2003,new_sp_m014,17,m,0-14
PG,2004,new_sp_m014,28,m,0-14
PG,2005,new_sp_m014,28,m,0-14
PG,2006,new_sp_m014,32,m,0-14
PG,2007,new_sp_m014,16,m,0-14
PG,2008,new_sp_m014,65,m,0-14
PH,1995,new_sp_m014,2,m,0-14
PH,1996,new_sp_m014,1,m,0-14
PH,1997,new_sp_m014,5,m,0-14
PH,1998,new_sp_m014,2,m,0-14
PH,2003,new_sp_m014,356,m,0-14
PH,2004,new_sp_m014,312,m,0-14
PH,2005,new_sp_m014,482,m,0-14
PH,2006,new_sp_m014,419,m,0-14
PH,2007,new_sp_m014,466,m,0-14
PH,2008,new_sp_m014,369,m,0-14
PK,1995,new_sp_m014,29,m,0-14
PK,1998,new_sp_m014,59,m,0-14
PK,1999,new_sp_m014,49,m,0-14
PK,2000,new_sp_m014,55,m,0-14
PK,2001,new_sp_m014,139,m,0-14
PK,2002,new_sp_m014,225,m,0-14
PK,2003,new_sp_m014,284,m,0-14
PK,2004,new_sp_m014,363,m,0-14
PK,2005,new_sp_m014,621,m,0-14
PK,2006,new_sp_m014,820,m,0-14
PK,2007,new_sp_m014,1017,m,0-14
PK,2008,new_sp_m014,1213,m,0-14
PL,1995,new_sp_m014,3,m,0-14
PL,1996,new_sp_m014,10,m,0-14
PL,1997,new_sp_m014,3,m,0-14
PL,1998,new_sp_m014,4,m,0-14
PL,1999,new_sp_m014,0,m,0-14
PL,2000,new_sp_m014,1,m,0-14
PL,2001,new_sp_m014,5,m,0-14
PL,2002,new_sp_m014,4,m,0-14
PL,2003,new_sp_m014,2,m,0-14
PL,2004,new_sp_m014,1,m,0-14
PL,2005,new_sp_m014,3,m,0-14
PL,2006,new_sp_m014,1,m,0-14
PL,2007,new_sp_m014,2,m,0-14
PL,2008,new_sp_m014,6,m,0-14
PR,1995,new_sp_m014,4,m,0-14
PR,1996,new_sp_m014,2,m,0-14
PR,1997,new_sp_m014,1,m,0-14
PR,1998,new_sp_m014,1,m,0-14
PR,1999,new_sp_m014,0,m,0-14
PR,2000,new_sp_m014,0,m,0-14
PR,2001,new_sp_m014,0,m,0-14
PR,2002,new_sp_m014,2,m,0-14
PR,2003,new_sp_m014,0,m,0-14
PR,2004,new_sp_m014,0,m,0-14
PR,2005,new_sp_m014,0,m,0-14
PR,2006,new_sp_m014,1,m,0-14
PR,2007,new_sp_m014,0,m,0-14
PR,2008,new_sp_m014,0,m,0-14
PS,1995,new_sp_m014,1,m,0-14
PS,1996,new_sp_m014,0,m,0-14
PS,2003,new_sp_m014,0,m,0-14
PS,2006,new_sp_m014,0,m,0-14
PS,2007,new_sp_m014,1,m,0-14
PS,2008,new_sp_m014,0,m,0-14
PT,1995,new_sp_m014,11,m,0-14
PT,1996,new_sp_m014,12,m,0-14
PT,1997,new_sp_m014,8,m,0-14
PT,1998,new_sp_m014,8,m,0-14
PT,1999,new_sp_m014,13,m,0-14
PT,2000,new_sp_m014,8,m,0-14
PT,2001,new_sp_m014,9,m,0-14
PT,2002,new_sp_m014,12,m,0-14
PT,2003,new_sp_m014,11,m,0-14
PT,2004,new_sp_m014,4,m,0-14
PT,2005,new_sp_m014,5,m,0-14
PT,2006,new_sp_m014,7,m,0-14
PT,2007,new_sp_m014,4,m,0-14
PT,2008,new_sp_m014,2,m,0-14
PW,1995,new_sp_m014,0,m,0-14
PW,1996,new_sp_m014,0,m,0-14
PW,1997,new_sp_m014,0,m,0-14
PW,1999,new_sp_m014,0,m,0-14
PW,2002,new_sp_m014,1,m,0-14
PW,2003,new_sp_m014,0,m,0-14
PW,2006,new_sp_m014,1,m,0-14
PW,2007,new_sp_m014,0,m,0-14
PY,1995,new_sp_m014,18,m,0-14
PY,1996,new_sp_m014,17,m,0-14
PY,1997,new_sp_m014,25,m,0-14
PY,1998,new_sp_m014,14,m,0-14
PY,1999,new_sp_m014,19,m,0-14
PY,2000,new_sp_m014,16,m,0-14
PY,2001,new_sp_m014,18,m,0-14
PY,2002,new_sp_m014,20,m,0-14
PY,2003,new_sp_m014,11,m,0-14
PY,2004,new_sp_m014,18,m,0-14
PY,2005,new_sp_m014,23,m,0-14
PY,2006,new_sp_m014,20,m,0-14
PY,2007,new_sp_m014,14,m,0-14
PY,2008,new_sp_m014,11,m,0-14
QA,1995,new_sp_m014,0,m,0-14
QA,1996,new_sp_m014,0,m,0-14
QA,1997,new_sp_m014,0,m,0-14
QA,1998,new_sp_m014,0,m,0-14
QA,1999,new_sp_m014,0,m,0-14
QA,2000,new_sp_m014,0,m,0-14
QA,2001,new_sp_m014,1,m,0-14
QA,2003,new_sp_m014,1,m,0-14
QA,2004,new_sp_m014,0,m,0-14
QA,2006,new_sp_m014,0,m,0-14
QA,2007,new_sp_m014,0,m,0-14
QA,2008,new_sp_m014,1,m,0-14
RO,1995,new_sp_m014,387,m,0-14
RO,1996,new_sp_m014,35,m,0-14
RO,1997,new_sp_m014,31,m,0-14
RO,1998,new_sp_m014,21,m,0-14
RO,1999,new_sp_m014,34,m,0-14
RO,2000,new_sp_m014,46,m,0-14
RO,2001,new_sp_m014,60,m,0-14
RO,2002,new_sp_m014,102,m,0-14
RO,2003,new_sp_m014,37,m,0-14
RO,2004,new_sp_m014,31,m,0-14
RO,2005,new_sp_m014,36,m,0-14
RO,2006,new_sp_m014,30,m,0-14
RO,2007,new_sp_m014,25,m,0-14
RO,2008,new_sp_m014,22,m,0-14
RS,2005,new_sp_m014,3,m,0-14
RS,2006,new_sp_m014,6,m,0-14
RS,2007,new_sp_m014,0,m,0-14
RS,2008,new_sp_m014,1,m,0-14
RU,1996,new_sp_m014,0,m,0-14
RU,1997,new_sp_m014,0,m,0-14
RU,1998,new_sp_m014,0,m,0-14
RU,1999,new_sp_m014,17,m,0-14
RU,2000,new_sp_m014,1,m,0-14
RU,2001,new_sp_m014,26,m,0-14
RU,2002,new_sp_m014,0,m,0-14
RU,2003,new_sp_m014,0,m,0-14
RU,2004,new_sp_m014,18,m,0-14
RU,2006,new_sp_m014,18,m,0-14
RU,2007,new_sp_m014,20,m,0-14
RU,2008,new_sp_m014,12,m,0-14
RW,1996,new_sp_m014,48,m,0-14
RW,1997,new_sp_m014,78,m,0-14
RW,1999,new_sp_m014,93,m,0-14
RW,2000,new_sp_m014,155,m,0-14
RW,2002,new_sp_m014,13,m,0-14
RW,2003,new_sp_m014,32,m,0-14
RW,2004,new_sp_m014,52,m,0-14
RW,2005,new_sp_m014,45,m,0-14
RW,2006,new_sp_m014,25,m,0-14
RW,2007,new_sp_m014,51,m,0-14
RW,2008,new_sp_m014,33,m,0-14
SA,1998,new_sp_m014,2,m,0-14
SA,1999,new_sp_m014,5,m,0-14
SA,2000,new_sp_m014,0,m,0-14
SA,2001,new_sp_m014,7,m,0-14
SA,2002,new_sp_m014,11,m,0-14
SA,2003,new_sp_m014,5,m,0-14
SA,2004,new_sp_m014,4,m,0-14
SA,2005,new_sp_m014,8,m,0-14
SA,2006,new_sp_m014,10,m,0-14
SA,2007,new_sp_m014,8,m,0-14
SA,2008,new_sp_m014,16,m,0-14
SB,1995,new_sp_m014,2,m,0-14
SB,1996,new_sp_m014,4,m,0-14
SB,1997,new_sp_m014,2,m,0-14
SB,1998,new_sp_m014,3,m,0-14
SB,2000,new_sp_m014,3,m,0-14
SB,2002,new_sp_m014,3,m,0-14
SB,2003,new_sp_m014,4,m,0-14
SB,2004,new_sp_m014,6,m,0-14
SB,2005,new_sp_m014,4,m,0-14
SB,2006,new_sp_m014,1,m,0-14
SB,2007,new_sp_m014,5,m,0-14
SB,2008,new_sp_m014,3,m,0-14
SC,1995,new_sp_m014,0,m,0-14
SC,1996,new_sp_m014,0,m,0-14
SC,1997,new_sp_m014,0,m,0-14
SC,1998,new_sp_m014,0,m,0-14
SC,2001,new_sp_m014,0,m,0-14
SC,2002,new_sp_m014,0,m,0-14
SC,2003,new_sp_m014,0,m,0-14
SC,2004,new_sp_m014,0,m,0-14
SC,2005,new_sp_m014,0,m,0-14
SC,2008,new_sp_m014,0,m,0-14
SD,1995,new_sp_m014,250,m,0-14
SD,1998,new_sp_m014,805,m,0-14
SD,1999,new_sp_m014,842,m,0-14
SD,2000,new_sp_m014,785,m,0-14
SD,2001,new_sp_m014,732,m,0-14
SD,2002,new_sp_m014,559,m,0-14
SD,2003,new_sp_m014,489,m,0-14
SD,2004,new_sp_m014,537,m,0-14
SD,2005,new_sp_m014,425,m,0-14
SD,2006,new_sp_m014,297,m,0-14
SD,2007,new_sp_m014,288,m,0-14
SD,2008,new_sp_m014,317,m,0-14
SE,1995,new_sp_m014,1,m,0-14
SE,1996,new_sp_m014,1,m,0-14
SE,1997,new_sp_m014,0,m,0-14
SE,1998,new_sp_m014,2,m,0-14
SE,1999,new_sp_m014,0,m,0-14
SE,2000,new_sp_m014,0,m,0-14
SE,2001,new_sp_m014,1,m,0-14
SE,2002,new_sp_m014,0,m,0-14
SE,2003,new_sp_m014,0,m,0-14
SE,2004,new_sp_m014,1,m,0-14
SE,2005,new_sp_m014,0,m,0-14
SE,2006,new_sp_m014,0,m,0-14
SE,2007,new_sp_m014,0,m,0-14
SE,2008,new_sp_m014,0,m,0-14
SG,1995,new_sp_m014,0,m,0-14
SG,1997,new_sp_m014,0,m,0-14
SG,1998,new_sp_m014,1,m,0-14
SG,1999,new_sp_m014,0,m,0-14
SG,2000,new_sp_m014,1,m,0-14
SG,2001,new_sp_m014,1,m,0-14
SG,2002,new_sp_m014,0,m,0-14
SG,2003,new_sp_m014,1,m,0-14
SG,2004,new_sp_m014,1,m,0-14
SG,2005,new_sp_m014,0,m,0-14
SG,2006,new_sp_m014,2,m,0-14
SG,2007,new_sp_m014,0,m,0-14
SG,2008,new_sp_m014,0,m,0-14
SI,1995,new_sp_m014,1,m,0-14
SI,1996,new_sp_m014,0,m,0-14
SI,1997,new_sp_m014,0,m,0-14
SI,1998,new_sp_m014,0,m,0-14
SI,1999,new_sp_m014,0,m,0-14
SI,2000,new_sp_m014,0,m,0-14
SI,2001,new_sp_m014,0,m,0-14
SI,2002,new_sp_m014,0,m,0-14
SI,2003,new_sp_m014,0,m,0-14
SI,2004,new_sp_m014,0,m,0-14
SI,2005,new_sp_m014,0,m,0-14
SI,2006,new_sp_m014,0,m,0-14
SI,2007,new_sp_m014,0,m,0-14
SI,2008,new_sp_m014,0,m,0-14
SK,1995,new_sp_m014,4,m,0-14
SK,1996,new_sp_m014,2,m,0-14
SK,1997,new_sp_m014,1,m,0-14
SK,1998,new_sp_m014,0,m,0-14
SK,1999,new_sp_m014,1,m,0-14
SK,2000,new_sp_m014,2,m,0-14
SK,2001,new_sp_m014,0,m,0-14
SK,2002,new_sp_m014,0,m,0-14
SK,2003,new_sp_m014,1,m,0-14
SK,2004,new_sp_m014,0,m,0-14
SK,2005,new_sp_m014,0,m,0-14
SK,2006,new_sp_m014,4,m,0-14
SK,2007,new_sp_m014,0,m,0-14
SK,2008,new_sp_m014,0,m,0-14
SL,1995,new_sp_m014,10,m,0-14
SL,1996,new_sp_m014,23,m,0-14
SL,1997,new_sp_m014,14,m,0-14
SL,1998,new_sp_m014,14,m,0-14
SL,2000,new_sp_m014,18,m,0-14
SL,2001,new_sp_m014,19,m,0-14
SL,2002,new_sp_m014,23,m,0-14
SL,2003,new_sp_m014,19,m,0-14
SL,2004,new_sp_m014,19,m,0-14
SL,2005,new_sp_m014,45,m,0-14
SL,2006,new_sp_m014,43,m,0-14
SL,2007,new_sp_m014,45,m,0-14
SM,2003,new_sp_m014,0,m,0-14
SM,2004,new_sp_m014,0,m,0-14
SN,1995,new_sp_m014,94,m,0-14
SN,1996,new_sp_m014,74,m,0-14
SN,1997,new_sp_m014,64,m,0-14
SN,1998,new_sp_m014,90,m,0-14
SN,1999,new_sp_m014,50,m,0-14
SN,2000,new_sp_m014,60,m,0-14
SN,2001,new_sp_m014,77,m,0-14
SN,2002,new_sp_m014,58,m,0-14
SN,2003,new_sp_m014,50,m,0-14
SN,2004,new_sp_m014,60,m,0-14
SN,2005,new_sp_m014,71,m,0-14
SN,2006,new_sp_m014,60,m,0-14
SN,2007,new_sp_m014,57,m,0-14
SN,2008,new_sp_m014,67,m,0-14
SO,1995,new_sp_m014,46,m,0-14
SO,1996,new_sp_m014,45,m,0-14
SO,1997,new_sp_m014,72,m,0-14
SO,1998,new_sp_m014,99,m,0-14
SO,1999,new_sp_m014,136,m,0-14
SO,2000,new_sp_m014,113,m,0-14
SO,2001,new_sp_m014,125,m,0-14
SO,2002,new_sp_m014,119,m,0-14
SO,2003,new_sp_m014,118,m,0-14
SO,2004,new_sp_m014,175,m,0-14
SO,2005,new_sp_m014,125,m,0-14
SO,2006,new_sp_m014,166,m,0-14
SO,2007,new_sp_m014,125,m,0-14
SO,2008,new_sp_m014,116,m,0-14
SR,1996,new_sp_m014,1,m,0-14
SR,1997,new_sp_m014,0,m,0-14
SR,2000,new_sp_m014,1,m,0-14
SR,2001,new_sp_m014,1,m,0-14
SR,2002,new_sp_m014,2,m,0-14
SR,2003,new_sp_m014,0,m,0-14
SR,2004,new_sp_m014,0,m,0-14
SR,2005,new_sp_m014,0,m,0-14
SR,2006,new_sp_m014,5,m,0-14
ST,2000,new_sp_m014,1,m,0-14
ST,2001,new_sp_m014,0,m,0-14
ST,2002,new_sp_m014,1,m,0-14
ST,2003,new_sp_m014,1,m,0-14
ST,2004,new_sp_m014,3,m,0-14
ST,2005,new_sp_m014,2,m,0-14
ST,2006,new_sp_m014,0,m,0-14
ST,2007,new_sp_m014,0,m,0-14
ST,2008,new_sp_m014,1,m,0-14
SV,1996,new_sp_m014,102,m,0-14
SV,1997,new_sp_m014,13,m,0-14
SV,1998,new_sp_m014,21,m,0-14
SV,1999,new_sp_m014,18,m,0-14
SV,2000,new_sp_m014,13,m,0-14
SV,2001,new_sp_m014,20,m,0-14
SV,2002,new_sp_m014,8,m,0-14
SV,2003,new_sp_m014,7,m,0-14
SV,2004,new_sp_m014,5,m,0-14
SV,2005,new_sp_m014,5,m,0-14
SV,2006,new_sp_m014,6,m,0-14
SV,2007,new_sp_m014,8,m,0-14
SV,2008,new_sp_m014,8,m,0-14
SY,1995,new_sp_m014,13,m,0-14
SY,1996,new_sp_m014,11,m,0-14
SY,1997,new_sp_m014,6,m,0-14
SY,1998,new_sp_m014,5,m,0-14
SY,2000,new_sp_m014,8,m,0-14
SY,2001,new_sp_m014,8,m,0-14
SY,2002,new_sp_m014,12,m,0-14
SY,2003,new_sp_m014,10,m,0-14
SY,2004,new_sp_m014,13,m,0-14
SY,2005,new_sp_m014,9,m,0-14
SY,2006,new_sp_m014,8,m,0-14
SY,2007,new_sp_m014,7,m,0-14
SY,2008,new_sp_m014,18,m,0-14
SZ,1995,new_sp_m014,4,m,0-14
SZ,1996,new_sp_m014,79,m,0-14
SZ,2000,new_sp_m014,11,m,0-14
SZ,2001,new_sp_m014,16,m,0-14
SZ,2002,new_sp_m014,1,m,0-14
SZ,2003,new_sp_m014,15,m,0-14
SZ,2004,new_sp_m014,6,m,0-14
SZ,2005,new_sp_m014,9,m,0-14
SZ,2006,new_sp_m014,32,m,0-14
SZ,2008,new_sp_m014,29,m,0-14
TC,2003,new_sp_m014,0,m,0-14
TC,2006,new_sp_m014,0,m,0-14
TD,1999,new_sp_m014,20,m,0-14
TD,2002,new_sp_m014,24,m,0-14
TD,2003,new_sp_m014,155,m,0-14
TD,2004,new_sp_m014,72,m,0-14
TD,2005,new_sp_m014,25,m,0-14
TD,2008,new_sp_m014,63,m,0-14
TG,1995,new_sp_m014,7,m,0-14
TG,1996,new_sp_m014,11,m,0-14
TG,1998,new_sp_m014,13,m,0-14
TG,1999,new_sp_m014,11,m,0-14
TG,2000,new_sp_m014,4,m,0-14
TG,2002,new_sp_m014,10,m,0-14
TG,2003,new_sp_m014,10,m,0-14
TG,2004,new_sp_m014,9,m,0-14
TG,2005,new_sp_m014,11,m,0-14
TG,2006,new_sp_m014,15,m,0-14
TG,2007,new_sp_m014,7,m,0-14
TG,2008,new_sp_m014,15,m,0-14
TH,1995,new_sp_m014,59,m,0-14
